name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
Afc Fried Chicken,"Jalan Inhoftank No.26, Pelindung Hewan",-6.939362,107.6031148,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Pelindung Hewan
Jus kidding,"Jalan Inhoftank No.24, Pelindung Hewan",-6.9392714,107.6030977,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Pelindung Hewan
Bakso Tetelan Inhofftank,"Jalan Inhoftank No.Kavling 20, Pelindung Hewan",-6.9401905,107.6038725,OPERATIONAL,3.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Pelindung Hewan
Frozen Food Kavling 16,"Jalan Inhoftank No.Kavling 16, Kel, Pelindung Hewan",-6.9403707,107.603769,OPERATIONAL,5,26,"meal_takeaway, store, restaurant, food, point_of_interest, establishment",Unknown,Pelindung Hewan
Wong Potato Bandung,"sebrang, Kompleks Jati Permai, Jalan Inhoftank",-6.940781299999999,107.6031288,OPERATIONAL,4.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Pelindung Hewan
Raja Ayam,"Jalan Pasundan No.126, Pungkur",-6.930624799999999,107.6084559,OPERATIONAL,4.0,2,"restaurant, food, point_of_interest, establishment",Unknown,Pungkur
RINA SHOP,"Jalan Raden Dewi Sartika No.101, Pungkur",-6.929634999999999,107.6055002,OPERATIONAL,3.8,5,"restaurant, food, point_of_interest, establishment",Unknown,Pungkur
Tutut Bu Osy,"Jalan Dudukuy No.2, Pungkur",-6.931455899999999,107.6087391,OPERATIONAL,4.3,29,"restaurant, food, point_of_interest, establishment",Unknown,Pungkur
Mie baso yen,"3JF3+2PW, Jalan Ijan, Pungkur",-6.927391500000001,107.6043162,OPERATIONAL,4.3,10,"restaurant, food, point_of_interest, establishment",Unknown,Pungkur
Garage seafood,"Cluster bumi adipura, Jalan Cemara A Jalan Cemara B No.15, Rancabolang",-6.962793399999999,107.6926263,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Saung Ma U'ah,"Jalan Cemara F No.18, Rancabolang",-6.9621883,107.6919832,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Indri,"Jalan Cemara G No.53 Blok G, Rancabolang",-6.962135,107.6911579,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Gorengan Katineung Rasa,"Jalan Adi Flora Raya No.22, Rancabolang",-6.9642507,107.6935995,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
MASAKAN PADANG EMBUN RAYA,"Jalan Raya Adi Mulya No.12, RT.01/RW.08",-6.963946099999999,107.6943729,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
"Sate Padang Meylan, Adipura","Jalan Adi Flora Raya No.17, Rancabolang",-6.964150100000001,107.6921344,OPERATIONAL,4.7,25,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Pusat jajanan umkm Adipura,"Jalan Adi Flora Raya No.17, Rancabolang",-6.964188999999999,107.6921769,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Omahan Mbak Wid,"Perum Bumi Adipura Cluster Cempaka Blok 1B No 119, Rancabolang",-6.9645132,107.6938094,OPERATIONAL,Unknown,Unknown,"store, health, restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Charada Summarecon,"Summarecon Bandung ruko Ruby commercial no.6, Rancabolang",-6.9602128,107.6948273,CLOSED_TEMPORARILY,4.3,21,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
DAPOER AMBU,"Ruko ruby commercial No.16, Summarecon",-6.960134099999999,107.6948212,OPERATIONAL,4.1,28,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
warung idoy,"Jalan Adi Seruni No.9, Rancabolang",-6.9623401,107.6903136,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Batagor Siamy,"bumi adipura cluster cempaka vb no 80, Rancabolang",-6.9649171,107.6941757,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Bakmie Goreng 2 Saudara ( Owie ) Bandung,"Jalan Adi Flora Raya No.15, Rancabolang",-6.9635094,107.6905331,OPERATIONAL,4.8,8,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
"Hu Noodle, Porridge & Dimsum","Ruko Ruby No.56, Rancabolang",-6.959562399999999,107.6947096,OPERATIONAL,4.4,23,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Ayam Bakar Adipura,Jalan Adi Flora Raya No.11-15,-6.963524199999999,107.6903955,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Pempek Rama Summarecon,"2MRV+6V8, Rancabolang",-6.9594533,107.6946945,OPERATIONAL,4.4,124,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Cheezey Garlix,"komp. Bumi Adipura, Jalan Adi Azalea No.26, Rancabolang",-6.965050499999999,107.6917479,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Kwetiau & Baso 28 cabang Summarecon Bandung,"Ruby Commercial Blok RC No.62, Summarecon, Rancabolang",-6.959378799999999,107.6946754,OPERATIONAL,4.6,159,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
CesKick,"Cluster cempaka VI B no 71 komplek bumi adipura, Rancabolang",-6.965447,107.6938601,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
Innovation Tour and Travel,"Maminias, Jalan Adi Bromelia No.2, Rancabolang",-6.964895500000001,107.6911698,OPERATIONAL,5,1,"travel_agency, lodging, restaurant, food, point_of_interest, establishment",Unknown,Rancabolang
WBJ (Warung Bu Djudju),Rancanumpang,-6.9605342,107.7093103,OPERATIONAL,4.9,45,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
KEDAI BUTIE,"Jalan Zaid Bin Tsabit Timur No.39, Rancanumpang",-6.9596447,107.7090675,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Sate Jando Mang BEM,"Jalan Ali Bin Abi Tholib No.42, Rancanumpang",-6.9592011,107.7100298,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Seblak Berkat (Gedebage),"Griya Cempaka Arum,jl.Thariq bin ziyad G2 No.43, Rancanumpang",-6.9591185,107.7098319,OPERATIONAL,4.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Nasi Kuning Bu Elma,"Jl. Zaid bin Tsabit No.31 Bandung Komplek, Jalan Griya Cempaka Arum Blok M6, Rancanumpang",-6.9591702,107.7091676,OPERATIONAL,5,8,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
BAKSO TEH GINA,Indonesia,-6.9591782,107.7107617,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Nasi kuning & Gado2 Bunda Neni,"Jalan Griya Cempaka Arum No.27 blok K4, RT.01/RW.04, Rancanumpang",-6.9611347,107.7085739,OPERATIONAL,5,5,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Sate Maranggi Klaten,"Jalan Sor GBLA, Rancanumpang",-6.961955099999999,107.7097743,OPERATIONAL,4.8,5,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Makaroni CHICHIPS Cempaka Arum,Jalan Griya Cempaka Arum No.M-13 No. 98,-6.9591372,107.7088073,OPERATIONAL,3.9,69,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Alesha Ramyeon,"komplek griya cempaka arum, Jalan Thariq Bin Ziyad No.25 blok G2, Rancanumpang",-6.958601499999999,107.7099068,OPERATIONAL,5,10,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
PECEL MENDOAN KHAS BANYUMAS,Indonesia,-6.959222999999999,107.7118054,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Warung Sate Sidadadi,"2PR5+F82, Rancanumpang",-6.958868,107.70828,OPERATIONAL,4,4,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Bubur Khas Cianjur H Oyung,"2PR6+8QP, Unnamed Road, Rancanumpang",-6.959222100000001,107.7118587,OPERATIONAL,5,11,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Leli foods,"Jalan Thariq Bin Ziyad No.13 blok F2, Rancanumpang",-6.9580971,107.7098282,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
WARUNG AMIH,Indonesia,-6.959182999999999,107.7119297,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Rumah Masakan Alwiraj,"Jalan Utsman Bin Affan No.79 blok F1, Rancanumpang",-6.9584378,107.7086289,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Dimsum Go,"Jalan Griya Cempaka Arum No.2 blok m2, Rancanumpang",-6.9589012,107.7080401,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Warung Wa Inul,"Jalan Utsman Bin Affan No.64, Rancanumpang",-6.9581708,107.7088711,OPERATIONAL,5,6,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
warung ungu teh ajeng,Rancanumpang,-6.9592684,107.712118,OPERATIONAL,5,6,"cafe, restaurant, food, store, point_of_interest, establishment",Unknown,Rancanumpang
SURGA (Surabi Gaul),"2PR5+G5H, Rancanumpang",-6.958677699999999,107.7079767,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Rancanumpang
Pabrik Pempek Hamer,"Jalan Sukasari II No.279A, Sekeloa",-6.893292799999999,107.6211279,OPERATIONAL,4.5,305,"restaurant, food, point_of_interest, establishment",1,Sadang Serang
Warung Nasi Bu'Nur,"4J3H+W4M, Jalan Gagak, Sadang Serang",-6.895168300000001,107.6277898,OPERATIONAL,5.0,2,"restaurant, food, point_of_interest, establishment",Unknown,Sadang Serang
Ayam Penyet Bu Erte,"Sadang Serang, Coblong, Jalan Haur Pancuh No.1, Lebakgede",-6.8940522,107.619048,OPERATIONAL,4.3,386,"restaurant, food, point_of_interest, establishment",Unknown,Sadang Serang
Sindang Reret Bandung,"Jalan Surapati No.53, Sadang Serang",-6.898975999999999,107.6198211,OPERATIONAL,4.4,5049,"restaurant, food, point_of_interest, establishment",2,Sadang Serang
Windy's Risoles,"Jalan Cibeunying Kolot No.33, Sadang Serang",-6.886964499999999,107.6265081,OPERATIONAL,4.4,36,"restaurant, food, point_of_interest, establishment",Unknown,Sadang Serang
Katarasae ( Mitra Aneka Produk ),"Karees Sapuran No. 57A/121, RT04 RW04 karees jl. laswi, Samoja",-6.9228252,107.6275319,OPERATIONAL,5.0,1,"general_contractor, restaurant, food, point_of_interest, establishment",Unknown,Samoja
Colenak Murdi Putra 3,"Depan Hotel Anda Jl. Kembang Sepatu Kios Timur No.4, Samoja",-6.9190687,107.6266207,OPERATIONAL,4.6,98,"restaurant, food, point_of_interest, establishment",Unknown,Samoja
Rumah Susu Jag-Jag,"4HFH+J85, Jalan Sariasih",-6.8759805,107.5783468,OPERATIONAL,4.8,4,"restaurant, food, point_of_interest, establishment",Unknown,Sarijadi
Oseng Mercon Sarijadi,"Jalan Sarimanah No.16, Sarijadi",-6.880495000000001,107.5764511,OPERATIONAL,4.2,879,"restaurant, food, point_of_interest, establishment",1,Sarijadi
Sate Padang Pariaman 3 Putri,"samping lotek Bu Upa, Jalan Perintis blok F, Sarijadi",-6.8814137,107.5768159,OPERATIONAL,3.8,16,"restaurant, food, point_of_interest, establishment",Unknown,Sarijadi
"Ayam Geprek Asoka, Sarijadi","Jalan Sariasih No.12, Sarijadi",-6.8756014,107.5771327,OPERATIONAL,4.6,141,"restaurant, food, point_of_interest, establishment",Unknown,Sarijadi
Nasi Goreng Larisya,"4HFG+PX7, Jalan Sariasih, Sarijadi",-6.875720299999999,107.5774078,OPERATIONAL,4.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Sarijadi
Sudi Mampir,"Jalan Sariasih No.45 blok 3, Sarijadi",-6.875794699999999,107.5774168,OPERATIONAL,4.4,14,"restaurant, food, point_of_interest, establishment",1,Sarijadi
Warung ikky,"BB Blok 8 No.20, Bumi Harapan",-6.875890099999999,107.5770381,OPERATIONAL,Unknown,Unknown,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Sarijadi
Seblak Pedas Jaim,"Jalan Sariasih No.143, Sarijadi",-6.875802699999999,107.5774817,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Sarijadi
Baso Puskesmas Sarijadi,"4HFG+QWQ, Sarijadi",-6.8755441,107.5773601,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Sarijadi
Bubur ayam bip,"Jalan Sariasih No.105, Sarijadi",-6.8757534,107.5775021,OPERATIONAL,4.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Sarijadi
SURABI ANEKA RASA PA MAMAN,"3,0 km, Jalan Sariasih No.76, Sarijadi",-6.875460399999999,107.5773012,OPERATIONAL,4.2,5,"restaurant, food, point_of_interest, establishment",Unknown,Sarijadi
KFC - Metro Indah Mall,"Metro Trade Center, Jalan Soekarno-Hatta No.590",-6.9421265,107.6589741,OPERATIONAL,4.5,1690,"restaurant, food, point_of_interest, establishment",2,Sekejati
Ayam Penyet & Ayam Bakar Pak Hasan,"Jalan Jupiter Barat XXVII No.94, Sekejati",-6.944863900000001,107.6583548,CLOSED_TEMPORARILY,4.4,15,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Sekejati
CV. Arcie Ars,"Jl. Setia Graha No. 57, Ciwastra, Sekejati",-6.941785,107.654781,OPERATIONAL,Unknown,Unknown,"health, general_contractor, restaurant, food, store, point_of_interest, establishment",Unknown,Sekejati
HokBen MTC,"Metro Indah Mall, Jalan Soekarno-Hatta No.590, Sekejati",-6.942011300000001,107.6585014,OPERATIONAL,4.3,932,"restaurant, food, point_of_interest, establishment",2,Sekejati
Rock Star Music Cafe,"Kawasan Niaga Metro Trade Center, Jalan Soekarno-Hatta No. G. 25, Sekejati",-6.9429099,107.6595515,OPERATIONAL,4.4,517,"cafe, restaurant, food, point_of_interest, establishment",2,Sekejati
GF Culinary,"Gereja Kristen Indonesia Taman Cibunut, Kavling G8 h, Sekejati",-6.942491500000001,107.6599306,OPERATIONAL,3,1,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
RM Permata,"No Jalan Soekarno-Hatta No.538, Sekejati",-6.9436782,107.6479383,OPERATIONAL,4.4,21,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Aqiqah Bandung Nurul Hayat,Jalan Jupiter Utama Blok D2 No 12A,-6.943008199999998,107.6626102,OPERATIONAL,4.9,406,"meal_delivery, cafe, restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Warung Nasi Bu Ani,"Jalan Rancabolang No.246, Manjahlega",-6.943670399999999,107.663554,OPERATIONAL,4.4,10,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Warung Seblak Prasmanan Ibu Rini,"3M34+G6C, Jalan Rancabolang Barat RT.05/RW.11, Sekejati",-6.946179799999999,107.6555017,OPERATIONAL,5,8,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Rumah Pa iing Bu Ida,"3M34+P22, Jalan Sekejati, Sekejati",-6.945702900000001,107.655098,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
NIE CATERING,"3M34+C37, Jalan Neptunus Barat VIII, Sekejati",-6.9464694,107.6551664,CLOSED_TEMPORARILY,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
BATAGOR FIKRI,Ranca Bolang Kulon RT./RW/RW.003/011,-6.946200900000001,107.6559725,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Sigasuki & Dimsum Mini 'Calysta Food',"Jalan Rancabolang Barat RT.05/RW.11, Sekejati",-6.9459542,107.6561282,CLOSED_TEMPORARILY,4,1,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Gud Dimsum,Jalan Neptunus Barat VII No.10 blok a8,-6.946815099999999,107.6554277,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Ramafood,"Jalan Rancabolang Barat No.55, Sekejati",-6.9462294,107.6562222,OPERATIONAL,4.7,12,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Warung Mantul,Indonesia,-6.946176899999999,107.6542938,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Gudeg Bu Eko - Margahayu Raya,Margahayu Raya Jalan Jupiter Selatan 15 No.95,-6.945125999999998,107.6560639,OPERATIONAL,4.7,79,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
kuliner,jln neptunus barat VII A6.no 19,-6.9462749,107.6542289,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sekejati
Nasi Goreng Pak Pono,"No., Jalan Tubagus Ismail No.34, Sekeloa",-6.885247499999998,107.6204606,OPERATIONAL,4.3,3,"restaurant, food, point_of_interest, establishment",Unknown,Sekeloa
Maduraos,"Jalan Tubagus Ismail No.86, Sekeloa",-6.8858447,107.62262,OPERATIONAL,5.0,2,"restaurant, food, point_of_interest, establishment",Unknown,Sekeloa
Waroeng Bebek Ngarasan,"Jalan Tubagus Ismail No.21, Sekeloa",-6.8849771,107.6175253,OPERATIONAL,4.4,934,"restaurant, food, point_of_interest, establishment",1,Sekeloa
Manglayang Tour,"Jalan Tubagus Ismail XIV No.17 RT.001 / 010, Sekeloa",-6.8816068,107.6191061,OPERATIONAL,4.4,39,"travel_agency, book_store, cafe, meal_takeaway, restaurant, food, store, point_of_interest, establishment",Unknown,Sekeloa
Surabi Sweigear,"Jalan Sukasari II No.141, Sekeloa",-6.892519999999999,107.621069,OPERATIONAL,4.4,33,"cafe, restaurant, food, point_of_interest, establishment",1,Sekeloa
Ayamayaman,"Jalan Tubagus Ismail No.5c, Sekeloa",-6.8840122,107.6150151,OPERATIONAL,4.5,1799,"meal_delivery, cafe, restaurant, food, point_of_interest, establishment",2,Sekeloa
Rumah Makan Pagi Sero (Padang Food Specialty),Jalan Tubagus Ismail No.1,-6.883699,107.6148448,OPERATIONAL,4.3,899,"restaurant, food, point_of_interest, establishment",2,Sekeloa
Pepes bunita Sukamiskin,"Jalan Tamansari Bukit Bandung No.Blok 10 Blok 10, Sindang Jaya",-6.901039899999999,107.6839304,OPERATIONAL,5,6,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Nasi bu Lita Saparua,"Jalan Mahameru III, Sindang Jaya",-6.9015494,107.6842409,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Dapoer-cinnek,"3MXM+CP5, Sindang Jaya",-6.901481,107.684366,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Warung baso & nasikuning,"3MXM+FWV, Sindang Jaya",-6.901256100000001,107.684807,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
TBB Noodles,"Jalan Tamansari Bukit Bandung No.11 Blok 9, Sindang Jaya",-6.899901899999999,107.6830842,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Nasi tutug Oncom dan Nasi tutug Tempe SUKAASIH,"Jalan Sukaasih Raya Atas No.117B, RT.04/RW.08, Sindang Jaya",-6.901959499999998,107.6851456,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Agan food 29,"Kp cipicung No.11, RT.03/RW.08, manggahang",-6.9025222,107.6832799,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Warung Ayam Bakar (W.T.S),"Jalan Sukaasih Raya Atas No.01, pojok, Sindang Jaya",-6.898925500000001,107.6844236,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Dapur Mah Iim,"Jalan Moch Syahri No.8, RT.04/RW.02, Sindang Jaya",-6.8997618,107.6820664,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Warung Ambu,Sindang Jaya,-6.902909499999999,107.6844933,OPERATIONAL,4.4,5,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Warung Jawa,Indonesia,-6.900004999999999,107.6818965,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Sambalmamamarah,"Jalan Sukaasih Atas I No.251, RT.01/RW.6, Sindang Jaya",-6.9003305,107.6859264,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
RM Badana Indah,"JL Sindanglaya, No. 75, Sukamulya, Cinambo, Sindang Jaya",-6.899175199999999,107.6824783,OPERATIONAL,4.6,5,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
dapoer_fayla,"3MXP+MCP, Jalan Sukaasih Raya, Sindang Jaya",-6.9007767,107.6860923,OPERATIONAL,5,11,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Ayam Geprek&Bakar KangHayam,"Jalan Sekepeer Samping Tower No.12, RT.03/RW.05, Sindang Jaya",-6.899119199999999,107.6853445,OPERATIONAL,4.7,14,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Vr food,"Kode Pos 40195, Jalan Sukaasih Raya Atas Kp.Sekepeer No.5, RT.05/RW.04, Sindang Jaya",-6.89855,107.6844594,CLOSED_TEMPORARILY,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Ayam bakar madu sindangjaya,"Jalan Tubagus Ismail No. 45B Sekeloa, Jalan Moch Syahri Jalan Sindanglaya No.8a, Sindanglaya",-6.9013884,107.6813838,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
WaroenG Q'ka,"Jalan Moch Syahri No.08, Sindang Jaya",-6.900728600000002,107.6813017,OPERATIONAL,3.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
MAMAM SUKI AND GRILL,"Jalan Sukaasih V No.130, Sindang Jaya",-6.9024551,107.6859969,OPERATIONAL,4.4,10,"grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",Unknown,Sindang Jaya
Warung baso mas budi,"Gang Parasdi No.5, Situsaeur",-6.939184799999999,107.5956239,OPERATIONAL,4.5,52,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Ayam Geprek Mas Boy,"Jalan Leuwi Panjang No.10, Situsaeur",-6.942206399999999,107.5962623,OPERATIONAL,4.3,22,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
NASILIBOET,"Jalan Leuwi Anyar V, Situsaeur",-6.9431851,107.5935842,OPERATIONAL,4.8,31,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Dunkin' Donuts Leuwi Panjang,"Jalan Leuwi Panjang No.146, Situsaeur",-6.9452012,107.5953459,OPERATIONAL,4.5,1336,"bakery, store, restaurant, food, point_of_interest, establishment",2,Situsaeur
Seblak ma eutik,Situsaeur,-6.9406918,107.5956598,OPERATIONAL,5.0,7,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Batagor mang iyan,Jalan Leuwi Panjang Gang Kebon Kalapa,-6.9401352,107.5958771,OPERATIONAL,4.7,13,"meal_takeaway, grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Terminal ayam,"3H6W+27J, Unnamed Road, Situsaeur",-6.939900900000001,107.5956414,OPERATIONAL,5.0,6,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Seblak Teh Santi,"3H5W+X9G, Gang Kebon Kalapa, Situsaeur",-6.9400583,107.5959498,OPERATIONAL,3.9,8,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
"Baso tahu, batagor, mie bah uus","Gang Kebon Kalapa No.16, Situsaeur",-6.9409718,107.5958951,OPERATIONAL,4.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Warung key,"Jalan Raya Kopo Gang Narpan No.39 kel, RT.02/RW.04, Situsaeur",-6.941072800000001,107.5955126,OPERATIONAL,3.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Bakso Purnama,"Kp.kebon kalapa no 84 RT.02/RW.06,Coblong",-6.9400536,107.5962642,OPERATIONAL,5.0,4,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Warung Rafa Yuna,"Masjid Al Khuriyah, Gang Kebon Kalapa No.Depan, RT.13 RW07",-6.941034499999999,107.5959369,OPERATIONAL,5.0,2,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Mie Bakso Ibu Ugih,"Gang Ibu Ugih No.5, Situsaeur",-6.939889699999997,107.5962623,OPERATIONAL,4.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Cirambay Seuhah & Cilok Goang Jando Ayam Suwir,"Depan Masjid Al Khuriyah, Gang Kebon Kalapa RT.13 RW07",-6.941078000000001,107.5959455,OPERATIONAL,5.0,3,"restaurant, food, point_of_interest, establishment",Unknown,Situsaeur
Fora Guest House Taman Lingkar,"Kompleks Taman Lingkar Selatan No.22, Suka Asih",-6.9371638,107.5922848,OPERATIONAL,4.5,663,"lodging, restaurant, food, point_of_interest, establishment",Unknown,Suka Asih
Mangkok Ayam,"Jalan Peta No.241, Suka Asih",-6.9297071,107.5869842,CLOSED_TEMPORARILY,4.4,130,"restaurant, food, point_of_interest, establishment",2,Suka Asih
Sushi Rock N Rol,"L3 , Festival Citylink , JL. Peta, Suka Asih , 241 , Bojongloa Kaler , 40233 Bandung , Jawa Barat, Suka Asih",-6.929557999999999,107.587097,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Suka Asih
Raja Baso Tahu Saboga,"Festival Citylink, Jalan Peta Lt. 3, Suka Asih",-6.929528,107.586958,OPERATIONAL,3.3,7,"restaurant, food, point_of_interest, establishment",Unknown,Suka Asih
Harris Cafe,"Mall Festival City Walk, Jalan Peta Lt 3A, Suka Asih",-6.929719,107.586301,OPERATIONAL,4.4,12,"cafe, restaurant, food, point_of_interest, establishment",Unknown,Suka Asih
AYAM GORENG FATMAWATI - FESTIVAL CITYLINK,"Mall Festival Citylink Lt.3 No.22, Jalan Peta 241, Suka Asih, Bojongloa Kaler, Suka Asih",-6.929696000000001,107.586243,OPERATIONAL,4.1,9,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,Suka Asih
KFC â¢ festLink,"Jalan Peta No.241, Suka Asih",-6.9290755,107.5861555,OPERATIONAL,4.2,463,"restaurant, food, point_of_interest, establishment",2,Suka Asih
Fuku-Fuku Bento,"Festival Citylink, Lantai 3 Food Court No. 25, JL Peta, No. 241, Suka Asih",-6.9295108,107.5864177,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Suka Asih
Dcrepes â¢ festLink,"Jalan Babakan Ciparay No.22, Suka Asih",-6.9293742,107.5862209,OPERATIONAL,4.1,78,"store, restaurant, food, point_of_interest, establishment",Unknown,Suka Asih
JOGJABOSS - Kuliner Khas Yogyakarta,"Jalan Peta No.241, Suka Asih",-6.9291537,107.5865817,OPERATIONAL,4.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Suka Asih
