name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
TK PUSPA ENDAH,"Jl.Nagrog Kp, RT01/RW12, Jalan Nagrog Telok Dengklok No.A16",-6.907125700000001,107.7129382,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasanggrahan
Rdwansani,"3PQ9+72X, Pasanggrahan",-6.9117731,107.7176133,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasanggrahan
SMP Gema Pancasila,"3PV8+488, Pasanggrahan",-6.9072089,107.7158207,OPERATIONAL,4.8,5,"school, point_of_interest, establishment",,Pasanggrahan
Sanggar Senam Cantik,"Jalan Kav. Paledang I No.3, Pasanggrahan",-6.906577,107.7126379,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Pasanggrahan
MTs Ar-Rosyidiyah,"Jalan Cikuda No.001, RT.01/RW.11, Pasir Biru",-6.921041499999999,107.723628,OPERATIONAL,4.1,41,"school, point_of_interest, establishment",,Pasir Biru
Pesantren Yatim Dhuafa Al - Kasyaf,"3PHG+VMR, Jalan Cibiru Tonggoh, Pasir Biru",-6.9202644,107.7266544,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasir Biru
SDN 102 Cikudayasa,"Jalan Cikuda No.49, Pasir Biru",-6.919972800000001,107.7252933,OPERATIONAL,4.5,21,"primary_school, school, point_of_interest, establishment",,Pasir Biru
TK AL-MUSTAFAD,"Komplek Shafira Residence PB 03, RT.3/RW.8, Pasir Biru",-6.9217529,107.7259707,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Pasir Biru
Kantor 1 Yayasan Al-Mustafad Institute,Pasir Biru,-6.9218262,107.7261139,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Biru
RA. Ar-Rosyidyah,"Jalan Cikuda No.108, Pasir Biru",-6.919674399999999,107.7247694,OPERATIONAL,2.6,9,"school, point_of_interest, establishment",,Pasir Biru
Pacasso Foto Copy,"3PHF+XJH, Pasir Biru",-6.9200662,107.7241014,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Biru
Senior High School 24 Bandung,"Jalan AH. Nasution No.27, Pasir Endah",-6.908395000000001,107.6885919,OPERATIONAL,4.7,246,"secondary_school, school, point_of_interest, establishment",,Pasir Endah
Anggi_paytren5.17,"Jalan Terusan Sukup Baru I, Pasir Endah",-6.910507600000001,107.6914338,OPERATIONAL,4.7,46,"primary_school, university, real_estate_agency, school, point_of_interest, establishment",,Pasir Endah
TK Mutiara,"3MWR+46G, Jalan Simpay Asih, Pasir Endah",-6.9046959,107.6905736,OPERATIONAL,5,4,"school, point_of_interest, establishment",,Pasir Endah
biMBA AIUEO unit Pasir Endah Cijambe,"Komplek, Jalan Simpay Asih Jalan Mayang Asih No.9a, Pasir Endah",-6.9050026,107.6906595,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasir Endah
Sekolahan Mutiara,"3MWR+J9M, Jalan Kosar, Pasir Endah",-6.903408999999999,107.6909268,OPERATIONAL,3,2,"school, point_of_interest, establishment",,Pasir Endah
PKBM BADAMI,"Jalan Simpay Asih No.27 A, Pasir Endah",-6.9056498,107.690522,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Endah
SLB-YRBB,"Jalan Kosar No.147, Pasir Endah",-6.903264,107.6909851,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Endah
"Kurvaprivat.com Tempat Les Privat Kursus Les SD , SMP , SMA BANDUNG","ALAMAT, Jalan Taruna Baru III No.80, Pasir Endah",-6.9042125,107.6883159,OPERATIONAL,3,2,"school, point_of_interest, establishment",,Pasir Endah
Cigending kp sindang singkur,3MVR+GCX,-6.9061499,107.6911063,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Endah
LPK Sakura Mandiri Indonesia,"Jalan Kosar Kel No.47, Pasir Endah",-6.902524800000001,107.6912669,OPERATIONAL,4.6,14,"university, school, point_of_interest, establishment",,Pasir Endah
Gemilang Islamic School,"Jalan Cijambe Belakang No.39, Pasir Endah",-6.9065255,107.6908028,OPERATIONAL,5,101,"school, point_of_interest, establishment",,Pasir Endah
rainbow kids ujung berung,"3MWV+269, Jalan Vijayakusuma XVII, Pasir Endah",-6.9049599,107.6930969,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Endah
Majelis Pangaosan & Silaturrahim âKhomsatun wa âIsyruunâ,"Jalan Ters. Taruna II No.2, Pasir Endah",-6.905569499999999,107.6875336,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Endah
Kober Bintang,"Jalan Cijambe No.52, RT.03/RW.06, Pasir Endah",-6.9068672,107.691955,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Endah
SMA Karya Pembangunan 2 Kota Bandung,"Jalan AH. Nasution No.25A, Pasir Endah",-6.9074035,107.6884057,OPERATIONAL,4.3,27,"secondary_school, school, point_of_interest, establishment",,Pasir Endah
PKBM Aldyka Putra,"Jalan Taruna Raya No.6B, RT.01/RW.02",-6.905616299999999,107.6867014,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Pasir Endah
Gumbira Swim,"Jl. Arcamanik Bihbul No.80, Sindanglaya",-6.893690899999999,107.6834645,OPERATIONAL,4.9,8,"school, point_of_interest, establishment",,Pasir Impun
SDQu,"3MWH+4F8, Karang Pamulang",-6.9047206,107.6786875,OPERATIONAL,4,8,"point_of_interest, school, establishment",,Pasir Impun
KOBER NURUL JANNAH,Pasir Impun,-6.898199099999999,107.6801975,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Pasir Impun
rumah M. Anwar Fuadi,"Gang Cempaka Putih No.133, RT.05/RW.07, Pasir Impun",-6.8985527,107.6792469,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Impun
SEKOBER ISLAMIC MONTESSORI SCHOOL,"4M2H+F49, Jalan Pasir Impun, Karang Pamulang",-6.898835800000001,107.6778707,OPERATIONAL,5,7,"point_of_interest, school, establishment",,Pasir Impun
Sekolah Menengah Pertama Negeri 53 Bandung,"Jalan Arcamanik No.11, Pasir Impun",-6.899269299999999,107.6809289,OPERATIONAL,4.6,45,"point_of_interest, school, establishment",,Pasir Impun
TAAM/TKA/DTA Al Fathonah,"Jalan Arcamanik No.02, RT.02/RW.8, Sindang Jaya",-6.896611500000001,107.6819185,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Pasir Impun
TK Al-IKHLAS,"4M3G+8JW, Jalan Pasir Impun, Pasir Impun",-6.896645499999999,107.6765686,OPERATIONAL,5,4,"primary_school, point_of_interest, school, establishment",,Pasir Impun
Tunas Unggul Elementary School,"Jalan Pasir Impun No.94, Pasir Impun",-6.894472400000001,107.6788532,OPERATIONAL,4.5,82,"primary_school, point_of_interest, school, establishment",,Pasir Impun
Tunas Unggul JHS,"Jalan Pasir Impun No.94, Pasir Impun",-6.8942126,107.6784397,OPERATIONAL,4.5,31,"point_of_interest, school, establishment",,Pasir Impun
wadayana,"Jalan Pasir Impun No.3A, Karang Pamulang",-6.8961787,107.6762244,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Pasir Impun
Playgroup Tunas Unggul,"Jalan Pasir Impun No.94, Pasir Impun",-6.894310399999999,107.6777905,OPERATIONAL,4.9,7,"point_of_interest, school, establishment",,Pasir Impun
KB BUMANTARA,"4M4H+FW6, Jalan H. Umar V RT.04/RW.04, Pasir Impun",-6.8938485,107.679772,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Impun
TKQ-MDTA Darul Ihsan,"3MXH+C9W, Pasir Impun",-6.901398400000001,107.678452,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasir Impun
aip wiradz band,Jalan Pasir Impun No.11,-6.893232999999999,107.678007,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Pasir Impun
TK KARTINA,"3PX4+VHM, Jalan Palintang, Pasirwangi",-6.900277099999999,107.7064064,CLOSED_TEMPORARILY,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Wangi
SMP-SMA Islam (MTs-MA) YASIPA Kota Bandung,"4P24+HX3, Sekeburuy Pasirwangi Ujungberung, Pasirwangi",-6.8986138,107.7074169,OPERATIONAL,4.5,41,"school, point_of_interest, establishment",,Pasir Wangi
Smp N 2 Kadipaten,"Jalan Cinangka No.02, Pasirwangi",-6.899723000000001,107.7047006,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Wangi
Pondok Pesantren Bani Syaibah,"Jalan Palintang No.26, Pasirwangi",-6.900069399999999,107.7077756,OPERATIONAL,4.7,16,"school, point_of_interest, establishment",,Pasir Wangi
Pesantren Darunajah-Alislamyah,"3PX3+WV6, Jalan Cinangka, Pasirwangi",-6.900208099999999,107.7046266,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Wangi
R.A.Ananda,Indonesia,-6.901161099999999,107.706637,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasir Wangi
SD. Islam Terpadu BANI SYAIBAH,"3PX5+X89, Pasirwangi",-6.9001436,107.7081857,OPERATIONAL,4.3,6,"primary_school, school, point_of_interest, establishment",,Pasir Wangi
Aa-Asep,"3PX4+FX9, Jalan Winaya Raya, Pasirwangi",-6.901341599999999,107.707496,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Wangi
TK RODIMAN,Indonesia,-6.901767200000001,107.7050614,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasir Wangi
TK Ekaliana,"Jalan Budiman Utama, Pasirwangi",-6.902312499999999,107.7060625,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Pasir Wangi
KB Lukmanul Hakim,"Komplek Griya Winaya B.11 No. 23, RT.04/RW.012, Pasirwangi",-6.902679999999999,107.7079062,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Pasir Wangi
TK IT AL ISTIQOMAH,"Jalan Melati Raya No.E22/17, Melatiwangi",-6.898183300000001,107.7024983,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasir Wangi
POS PAUD Nur Fallah,"Gang Babakan Batawi 4, Pasirwangi",-6.895513100000001,107.7055644,OPERATIONAL,5,6,"school, point_of_interest, establishment",,Pasir Wangi
Ahe Prisma Ujungberung (Rumah Belajar Gapai Ilmu),"Jalan Cinangka No.59, RT.02/RW.05, Pasirwangi",-6.903110799999999,107.7047934,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Pasir Wangi
SMP Plus Baiturrahman,"Jalan Prof KHM Sjadzli Hasan, Jalan Pasir Jati Timur No.44, Pasirwangi",-6.9084615,107.7059816,OPERATIONAL,2.6,102,"school, point_of_interest, establishment",,Pasirjati
SD Islam Al-Junar,"Komp. Griya Winaya Jl. Winaya Agung XII Blok. B 17 RT.04/RW.10,Terusan, Jalan Babakan Teureup, Pasirjati",-6.903232699999999,107.7091591,OPERATIONAL,5,10,"primary_school, school, point_of_interest, establishment",,Pasirjati
"Rumah Les Baca ""Ahe"" Bunda Purwanti","Komplek Griya Winaya Blok B14 no.18, Pasirjati",-6.902127999999999,107.7089014,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasirjati
TK Alamanda Komp. Griya Winaya,"Jalan Winaya Raya, Pasirjati",-6.9018159,107.7083405,OPERATIONAL,4.8,4,"school, point_of_interest, establishment",,Pasirjati
BOGAMILIK,"3PW5+3V6, Jalan Babakan Teureup, Pasirjati",-6.904844,107.709626,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasirjati
DTA Masjid Baitul Muttaqin,"Jalan Gending Jati II No.8A, Pasirjati",-6.906020700000001,107.711894,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasirjati
Raudhatul Athfal Nur Alif,"Jalan Babakan Teureup No.48, Pasirjati",-6.9065118,107.7078602,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasirjati
SMP 50,"Jalan Babakan Teureup No.2, Pasirjati",-6.9066892,107.7075885,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasirjati
Sekolah Luar Biasa (SLB) Negeri a Bandung,"Jalan Pajajaran No.50, Pasir Kaliki",-6.906192699999999,107.6010894,OPERATIONAL,4.9,167,"school, point_of_interest, establishment",,Pasirkaliki
TKK BPK Penabur Paskal,"3HXX+33Q, Jalan Pasir Kaliki, Pasir Kaliki",-6.902289300000001,107.5977388,OPERATIONAL,3.8,5,"school, point_of_interest, establishment",,Pasirkaliki
SD Itqan Islamic School,"Jalan Padasuka No.160, RT.02/RW.03, Pasirlayung",-6.893438799999999,107.6575202,OPERATIONAL,4.8,165,"school, point_of_interest, establishment",,Pasirlayung
Pondok Pesantren Multazam MYS,"No. RT 004 RW 006, Jalan Padasuka No.88, Pasirlayung",-6.8967104,107.6550562,OPERATIONAL,4.9,15,"school, point_of_interest, establishment",,Pasirlayung
Baby Day Care,"JL Bungur Sari Raya, No. 12 RT 04 RW 05, Bumi Asri II Padasuka, Pasirlayung, Cibeunying Kidul, Pasirlayung",-6.8953268,107.6560783,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasirlayung
RA Multazam,"4M44+776, Jalan Padasuka, Pasirlayung",-6.894331,107.655629,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasirlayung
Madrasah Tsanawiyah Multazam,"Gang Ciparungpung VII No.9, Pasirlayung",-6.894360799999999,107.6555791,OPERATIONAL,3.9,17,"school, point_of_interest, establishment",,Pasirlayung
TK itQan Islamic Preschool,"Komplek Yayasan Pendidikan itQan, Jalan Padasuka No.160",-6.893631699999998,107.6574418,OPERATIONAL,5,63,"school, point_of_interest, establishment",,Pasirlayung
"64th State Primary School, Padasuka","Jalan Padasuka No.88, Pasirlayung",-6.8964082,107.6552855,OPERATIONAL,4.3,40,"primary_school, school, point_of_interest, establishment",,Pasirlayung
SMP itQan Islamic School,"Jalan Padasuka No.160, Padasuka",-6.8932023,107.6574906,OPERATIONAL,5,109,"school, point_of_interest, establishment",,Pasirlayung
SMAN 20 BANDUNG,"Jalan Padasuka No.86, Pasirlayung",-6.8968172,107.655092,OPERATIONAL,Unknown,Unknown,"secondary_school, school, point_of_interest, establishment",,Pasirlayung
Masjid dan Pesantren As-Sakinah,Pasirlayung,-6.897377299999999,107.6561156,OPERATIONAL,4.8,17,"school, point_of_interest, establishment",,Pasirlayung
TK ANNUR,"Jalan Padasuka No.178, Padasuka",-6.892569600000001,107.6577121,OPERATIONAL,4.3,6,"school, point_of_interest, establishment",,Pasirlayung
Ahe Bungursari 3,"Jalan Bungursari â¢ Gg.Kencana 2 No.10, RT.01/RW.05, Pasirlayung",-6.8949278,107.6538225,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasirlayung
SDIT dan Saung AS Sakinah,"Jl. Babakan Cihapit, Pasirlayung",-6.897722099999999,107.6563206,OPERATIONAL,4,7,"primary_school, school, point_of_interest, establishment",,Pasirlayung
Toko Yahya Piano 2nd,"Jalan Pasir Jaya X No.8, Pasirluyu",-6.9427217,107.6205159,OPERATIONAL,4.5,8,"store, point_of_interest, school, establishment",,Pasirluyu
sonnov tech,"Jalan Suka Ati No.1 no.5b, Mengger",-6.9512512,107.6212667,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Pasirluyu
Markas ghg Ã pgs,"2JX9+7QV, Gang Aki Suarma, Pasirluyu",-6.9517909,107.6194346,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasirluyu
Rumah Pintar Astra Nuurul Falaah,"RT. 06 RW. 08,, Jalan Mengger Girang, Pasirluyu",-6.952070799999999,107.6187805,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Pasirluyu
POS PAUD DELIMA,"3J59+3JH, Gang Mesjid, Pasirluyu",-6.9423189,107.619095,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Pasirluyu
Madrasah Umarurrahim,"3J59+4MC, Pasirluyu",-6.942193700000001,107.6191393,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Pasirluyu
Kantor Swarantara,"2JXC+45W, Pasirluyu",-6.952127,107.6204079,OPERATIONAL,5,1,"point_of_interest, school, establishment",,Pasirluyu
SDN 167 Mengger Girang,"Jalan Mengger Girang III No.4, Pasirluyu",-6.9519838,107.6164977,OPERATIONAL,4.8,22,"primary_school, point_of_interest, school, establishment",,Pasirluyu
Madrasah Tsanawiyah / Sekolah Menengah Pertama Nur Rohmah,"Jalan Mengger Girang No.I No.39, Pasirluyu",-6.9515837,107.6158676,OPERATIONAL,4.8,4,"point_of_interest, school, establishment",,Pasirluyu
Lasy Education,"Jalan Pasir Jaya Timur No.22 Blok G, Pasirluyu",-6.942101600000001,107.6212246,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasirluyu
Ponpes Nur Rohmah,"Jalan Mengger Girang No.I No.39, Pasirluyu",-6.951618099999998,107.6158345,OPERATIONAL,4.3,15,"point_of_interest, school, establishment",,Pasirluyu
KB-TK ISLAM BINTANG CERIA,"JL.TERUSAN MULYA NO.15, TERS., Pasteur",-6.8912771,107.5993412,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasteur
sungai cilimus,"4H5X+FPP, Pasteur",-6.8912772,107.5993416,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasteur
Klab Belajar ATELIER,"Jalan Sukamaju Dalam No.4, Pasteur",-6.8897746,107.5983633,OPERATIONAL,4.7,14,"school, point_of_interest, establishment",,Pasteur
TK Atelier,"Jalan Sukamaju Dalam No.26, Pasteur",-6.8895297,107.5985116,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasteur
PAUD NUURUSSHOBAH Sukajadi,"Jalan Mukti No.402, RT.05/RW.11, Pasteur",-6.890390699999999,107.5980528,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasteur
PPA KAHEMAN,"Jalan Bakti No.33, Pasteur",-6.891960399999999,107.599661,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Pasteur
TK YDB AL AZHAR,"Jalan Waspada No.16, Pasteur",-6.892188,107.5999324,OPERATIONAL,3.7,7,"school, point_of_interest, establishment",,Pasteur
PPM MINHAJUL HAQ (LDII),"Jalan Bijaksana II No.8, Pasteur",-6.8920391,107.5985725,OPERATIONAL,4.7,16,"school, point_of_interest, establishment",,Pasteur
Rumah Pelangi,"Gang Aki Nari No.643-181, Pasteur",-6.888495199999999,107.6003692,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pasteur
SDN 076 SUKAJDI KOTA BANDUNG,"Jalan Sukajadi No.138, Pasteur",-6.889856699999999,107.5971283,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Pasteur
SMP Ganesha Bandung,"Jalan Mochammad Toha No.84, Pelindung Hewan",-6.9390847,107.6059873,OPERATIONAL,4.2,22,"school, point_of_interest, establishment",,Pelindung Hewan
MTs Muhammadiyah Bandung,"Jalan Otto Iskandar Dinata No.77B/95, Pelindung Hewan",-6.936314299999998,107.6020009,OPERATIONAL,4.6,9,"school, point_of_interest, establishment",,Pelindung Hewan
RA AL ISHLAH,"Gang Perikanan 2 no 28, Pelindung Hewan",-6.939674900000001,107.6031311,OPERATIONAL,4,2,"school, point_of_interest, establishment",,Pelindung Hewan
Vendor baju senam yovis,Gang Perikanan 2 No.10,-6.9394792,107.6029928,OPERATIONAL,4.3,25,"school, point_of_interest, establishment",,Pelindung Hewan
SMA Negeri 11,"3J63+6P7, Jalan Pelindung Hewan, Pelindung Hewan",-6.9394617,107.6042876,OPERATIONAL,3,1,"secondary_school, school, point_of_interest, establishment",,Pelindung Hewan
TK Bhayangkari 42,"Jalan Pelindung Hewan No.20B, Pelindung Hewan",-6.9393064,107.6044638,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Pelindung Hewan
SMK Prakarya Internasional (kampus 2),"Gang mesjid Darusallam No.145, Pelindung Hewan",-6.9412046,107.6043885,OPERATIONAL,4.7,6,"secondary_school, school, point_of_interest, establishment",,Pelindung Hewan
SDN 039 Tegallega,"Jalan Pelindung Hewan No.3, Pelindung Hewan",-6.937937300000001,107.6031413,OPERATIONAL,4.1,22,"primary_school, school, point_of_interest, establishment",,Pelindung Hewan
Kober Al-Fathu,"3J62+VWW, Pelindung Hewan",-6.937771,107.6023244,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pelindung Hewan
PAUD Bambim Baitul Muttaqien,"Jalan Muara Selatan I No.17, Pelindung Hewan",-6.9407241,107.6009325,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Pelindung Hewan
Ma'had Al Imarat,"Jalan Inhoftank No.17, Pelindung Hewan",-6.9426793,107.6028328,OPERATIONAL,4.7,86,"school, point_of_interest, establishment",,Pelindung Hewan
SMPN 10,"Jalan Raden Dewi Sartika No.115, Pungkur",-6.9292592,107.6057192,OPERATIONAL,4.4,81,"school, point_of_interest, establishment",,Pungkur
Junior High School 3,"Jalan Raden Dewi Sartika No.96, Pungkur",-6.929194,107.605623,OPERATIONAL,4.6,139,"school, point_of_interest, establishment",,Pungkur
SMP Yos Sudarso Bandung,"Jalan Mochammad Toha No.19, Pungkur",-6.9297445,107.6070784,OPERATIONAL,4.5,50,"school, point_of_interest, establishment",,Pungkur
SD Negeri 033 Asmi Bandung,"Jalan Asmi No.2, Pungkur",-6.929503299999999,107.6079541,OPERATIONAL,4.3,54,"primary_school, school, point_of_interest, establishment",,Pungkur
SDN 008 Mohamad Toha,"sd, Jalan Mochammad Toha No.22, Pungkur",-6.930077199999999,107.6066,OPERATIONAL,4.6,16,"school, point_of_interest, establishment",,Pungkur
Amanah Quran Putri,"Jalan Pinus X No.55, Rancabolang",-6.966722799999999,107.6972055,OPERATIONAL,4.3,6,"school, point_of_interest, establishment",,Rancabolang
TK Tunas Unggulan,"Jalan Cemara E No.25, Rancabolang",-6.9626901,107.6918428,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Rancabolang
SDN 11 LAWANG KIDUL,"Aska Agung, Jalan Cemara B No.A RT. 25",-6.9636551,107.6923959,OPERATIONAL,Unknown,Unknown,"primary_school, school, point_of_interest, establishment",,Rancabolang
Ruby preschool,"Summarecon Bandung, Ruko Ruby Commercial, Jalan Bulevar Utama Blok RC 12, Rancabolang",-6.960131199999999,107.694826,OPERATIONAL,4.9,13,"school, point_of_interest, establishment",,Rancabolang
LKP PUSPA INDAH BANDUNG,"Jalan Cibiru Indah 7 No.7, Cibiru Wetan",-6.9624076,107.6959579,OPERATIONAL,3,4,"school, university, point_of_interest, establishment",,Rancabolang
KB-TK CERDAS,"Jalan Cempaka IX No.41, Rancabolang",-6.965781599999999,107.6954976,OPERATIONAL,4.2,5,"school, point_of_interest, establishment",,Rancabolang
Madrasah Hamalatil Quran,"Jalan Cempaka VIII Perum Bumi Adipura No.3, Rancabolang",-6.965195199999998,107.696747,OPERATIONAL,5,11,"school, point_of_interest, establishment",,Rancabolang
"Dash Co-Laundry Space, Taco de Rey, Ajeeb","Jalan Adi Sedap Malam No.1, Adipura 2",-6.9623399,107.6883938,OPERATIONAL,5,13,"laundry, school, point_of_interest, establishment",,Rancabolang
Madrasah Diniyah PERSIS Panyileukan,"JL Komplek Bumi Panyileukan, Blok G3 No. 9, Panyileukan, Rancabolang",-6.9642038,107.6876906,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Rancabolang
TK Albiruni Adipura,"Bumi Adipura, Jalan Pinus VII No.18, Rancabolang",-6.965754300000001,107.6978677,OPERATIONAL,4.2,5,"school, point_of_interest, establishment",,Rancabolang
SMK Muhammadiyah 3 Bandung,"Jalan Gedebage Selatan No.20, Rancabolang",-6.964193300000001,107.687119,OPERATIONAL,4.6,12,"school, point_of_interest, establishment",,Rancabolang
Maria Studio,"Family Love CafÃ©, Ruko Summarecon, Jalan Magna Timur No.12",-6.957358,107.6889829,CLOSED_TEMPORARILY,4.8,10,"school, point_of_interest, establishment",,Rancabolang
Madrasah Diniyah Ar Rohmah,"Jalan Gedebage Selatan No.235, Rancabolang",-6.959122499999999,107.6873453,OPERATIONAL,3,1,"school, point_of_interest, establishment",,Rancabolang
Senior High School 27 Bandung,"Jalan Utsman Bin Affan No.1, Rancanumpang",-6.958815299999999,107.7073143,OPERATIONAL,4.4,133,"secondary_school, school, point_of_interest, establishment",,Rancanumpang
SDN 274 Cempaka Arum,"Jalan Griya Cempaka Arum No.59 Blok C9, Cimenerang",-6.957639,107.7077265,OPERATIONAL,4.6,42,"primary_school, school, point_of_interest, establishment",,Rancanumpang
TK BUNDA FAMILY,"Jalan Ali Bin Abi Tholib No.40, Rancanumpang",-6.9590358,107.7099923,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Rancanumpang
Rumah Abu Bakar,Jalan Griya Cempaka Arum No.9 Blok K1,-6.961016600000001,107.7087256,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Rancanumpang
Baitul Qur'an Assyifaa,"Jalan Utsman Bin Affan Jalan Griya Cempaka Arum No.29 blok f1, Rancanumpang",-6.957891599999999,107.7096883,OPERATIONAL,5,6,"school, point_of_interest, establishment",,Rancanumpang
MI RA An-Najiyah,"Komplek, Jalan Griya Cempaka Arum Jalan Utsman Bin Affan No.90, Rancanumpang",-6.9580585,107.707787,OPERATIONAL,4.8,106,"school, point_of_interest, establishment",,Rancanumpang
VII A,"Jalan Utsman Bin Affan Jalan Griya Cempaka Arum No.90, Rancanumpang",-6.958282800000001,107.7073311,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Rancanumpang
PAUDQU RUMAH SAHABAT,"Jl. Griya Cempaka Arum B3 No.55, Rancanumpang",-6.9568638,107.7098486,OPERATIONAL,3.7,3,"school, point_of_interest, establishment",,Rancanumpang
RA - Thoyyibah,"JL Abu Hurairah, Jalan Cimincrang Komplek Cempaka Arum No.52 Blok 7, Rancanumpang",-6.956569899999999,107.7090378,OPERATIONAL,3.7,3,"school, point_of_interest, establishment",,Rancanumpang
SMP Negeri 54,"Jalan Rancanumpang, Rancanumpang",-6.958115800000001,107.7063299,OPERATIONAL,4,47,"school, point_of_interest, establishment",,Rancanumpang
TK Tiara Putri,"jl. Umar bin Khattab Blok Cendikia A4 no.2 komplek griya cempaka arum, Rancanumpang",-6.956659399999999,107.7077938,OPERATIONAL,4.5,6,"school, point_of_interest, establishment",,Rancanumpang
rumah muadz,"2PV5+Q37, Jalan Griya Cempaka Arum, Rancanumpang",-6.955595099999999,107.7076694,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Rancanumpang
Aula Al-Istiqomah,Indonesia,-6.9555788,107.7072921,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Rancanumpang
Elementary School Sondariah,"2PP4+257, Jalan Rancanumpang RT.01/RW.01, Rancanumpang",-6.964962,107.7054318,OPERATIONAL,4.7,11,"primary_school, school, point_of_interest, establishment",,Rancanumpang
Daya Cipta Budaya,"Jalan Piit No.5, Sadang Serang",-6.897456,107.621887,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sadang Serang
STAI Sabili,"Jalan Gagak No.15, Sadang Serang",-6.8975028,107.6242932,OPERATIONAL,4.7,85,"university, school, point_of_interest, establishment",,Sadang Serang
SDN 054 TIKUKUR,"Jalan Titimplik No.1, RW.07, Sadang Serang",-6.897113499999999,107.6218095,OPERATIONAL,4.7,65,"primary_school, school, point_of_interest, establishment",,Sadang Serang
